id,user_id,name,contact_no,city,state,pin_code,address,map_link,created_at,updated_at
488,103,"MANSI STORE",9811015444,DELHI,"SHASTRI NAGAR DELHI",110052,"A-670/3, SHASTRI NAGAR, NEW DELHI, North West Delhi, Delhi, 110052",https://maps.app.goo.gl/YcTtzpUSdqkPjA8C6,2024-03-29T12:31:08.000000Z,2024-03-29T12:31:08.000000Z
489,103,"VIJAY STORE",9015609485,DELHI,"VISHNU GARDEN DELHI",110018,"1ST FLOOR, J-166/A, VISHNU GARDEN, DELHI, West Delhi, Delhi, 110018",https://maps.app.goo.gl/PMCLpQfuP6Vo9uJF8,2024-03-29T12:47:49.000000Z,2024-03-29T12:47:49.000000Z
490,26,"NCCF (DHAMAN)",8219387382,"HIMACHAL PRADESH","HIMACHAL PRADESH",172001,"DHAMAN , KULLU",https://maps.app.goo.gl/oSPhWUnUzAFbYvVTA,2024-03-30T04:58:26.000000Z,2024-03-30T04:58:26.000000Z
491,26,"NCCF (CHURAG)",8219742677,"HIMACHAL PRADESH","HIMACHAL PRADESH",175010,"CHURAG , MANDI",https://maps.app.goo.gl/Tt6RHQnrn39rvgHT7,2024-03-30T04:59:33.000000Z,2024-03-30T04:59:33.000000Z
492,26,"NCCF (SUJANPUR TIHRA)",9418296537,"HIMACHAL PRADESH","HIMACHAL PRADESH",176110,"SUJANPUR TIHRA , HAMIRPUR",https://maps.app.goo.gl/UET7XTzABFVGJs9h9,2024-03-30T05:02:05.000000Z,2024-03-30T05:02:05.000000Z
493,26,"NCCF (NANKHARI)",7018006554,"HIMACHAL PRADESH","HIMACHAL PRADESH",172021,"NANKHARI , SHIMLA",https://maps.app.goo.gl/4VB2NLvE8vaognRm6,2024-03-30T05:03:07.000000Z,2024-03-30T05:03:07.000000Z
494,137,"KANISHQ FLOUR MILLS",9999182949,"NEW DELHI",DELHI,110039,"E-179-180 sector-2 DSIIDC Bawana Ind. Area",https://maps.app.goo.gl/Ri5gmpW9GyeFEBM26?g_st=iw,2024-03-30T09:21:40.000000Z,2024-03-30T09:21:40.000000Z
495,94,"MODI DIPARTMENTRAL",7665996995,jaipur,RAJASTHAN,302002,"JAYLAL MUNSHI KA RASTA CHODPOL","https://maps.google.com/?q=26.933004,75.815348&entry=gps",2024-03-30T12:47:47.000000Z,2024-03-30T12:47:47.000000Z
496,94,"BALAJI DEPARTMENTRAL STORE",8385007518,jaipur,RAJASTHAN,302016,"E604 PATEL NAGAR SHAHTRI NAGAR JAIPUR",https://maps.app.goo.gl/XZqc4aLg3JZUfqNS9,2024-03-30T13:15:14.000000Z,2024-03-30T13:15:14.000000Z
497,26,"NCCF (BHABA NAGAR)",9418060668,"HIMACHAL PRADESH","HIMACHAL PRADESH",172115,"BHABA NAGAR , KINNAUR",https://maps.app.goo.gl/tMm7J4ez91n8cEUt5,2024-03-31T05:23:01.000000Z,2024-03-31T05:23:01.000000Z
498,26,"NCCF (KARSOG)",8278729636,"HIMACHAL PRADESH","HIMACHAL PRADESH",175011,"KARSOG , MANDI",https://maps.app.goo.gl/DdfMgiKGP5MbcZNx5,2024-03-31T05:24:04.000000Z,2024-03-31T05:24:04.000000Z
499,26,"NCCF (JAURBAR)",9805583513,"HIMACHAL PRADESH","HIMACHAL PRADESH",177112,"JAURBAR , KANGRA",https://maps.app.goo.gl/yJZnQpjJuvGRZcPK9,2024-03-31T05:26:09.000000Z,2024-03-31T05:26:09.000000Z
500,26,"NCCF (AMB)",9418194527,"HIMACHAL PRADESH","HIMACHAL PRADESH",177203,"AMB , UNA",https://maps.app.goo.gl/TPnC2Mah4uv9ChPd8,2024-03-31T05:27:11.000000Z,2024-03-31T05:27:11.000000Z
501,26,"NCCF (BILASPUR)",7018836330,"HIMACHAL PRADESH","HIMACHAL PRADESH",174001,BILASPUR,https://maps.app.goo.gl/TqBgQ3D3bKXmiRCX9,2024-03-31T05:28:18.000000Z,2024-03-31T05:28:18.000000Z
502,26,"NCCF (RANITAL)",8219644607,"HIMACHAL PRADESH","HIMACHAL PRADESH",176029,"RANITAL , KANGRA",https://maps.app.goo.gl/xF2v3h7XMsUG5wDS6,2024-03-31T05:29:23.000000Z,2024-03-31T05:29:23.000000Z
503,26,"NCCF (NARKANDA)",9418186299,"HIMACHAL PRADESH","HIMACHAL PRADESH",171213,"NARKANDA , SHIMLA",https://maps.app.goo.gl/dQTTYaAf6S5yFazr7,2024-03-31T05:30:55.000000Z,2024-03-31T05:30:55.000000Z
504,19,"NATIONAL CO OP CONSUMER FEDRATION OF INDIA LTD (BHIWANI , HARYANA) (Delhi)",8700556071,HARYANA,HARYANA,127021,BHIWANI,https://maps.app.goo.gl/EvD5XmTbZPwhfGbX8,2024-03-31T06:16:22.000000Z,2024-03-31T06:16:22.000000Z
505,87,"ARMAN KIRANA STORE",8905852118,TODABHIM,RAJASTHAN,321611,"GANESH GANJ TODABHIM","https://www.google.com/maps?q=26.9171438,76.8142367&z=17&hl=en",2024-03-31T06:18:39.000000Z,2024-03-31T06:18:39.000000Z
506,103,"SHREE SHYAMJI TRADERS",9213291702,DELHI,ROHINI,110085,"GROUND FLOOR, SHOP NO 2, OM PALACE, SECTOR 7, NAHARPUR, ROHINI, North West Delhi, Delhi, 110085",https://maps.app.goo.gl/3AuMra3aKgJVLeFi6,2024-03-31T06:34:26.000000Z,2024-03-31T06:34:26.000000Z
507,103,"AMIT ENTERPRISES",8750438070,DELHI,"MOHAN GARDEN DELHI",110059,"GROUND FLOOR, H.NO D-33, KH. NO 45/23, VIJAY ENCLAVE, MOHAN GARDEN, NEW DELHI, West Delhi, Delhi, 110059",https://maps.app.goo.gl/XMXhr1tTDDZVp5o19,2024-03-31T06:45:21.000000Z,2024-03-31T06:45:21.000000Z
508,83,"Satguru Enterprises",9501782075,Ludhiana,Punjab,141001,"6161/4 First Floor, Gali No 1",https://maps.app.goo.gl/Vc84USGqRGUobNXj8?g_st=iw,2024-03-31T07:08:13.000000Z,2024-03-31T07:08:13.000000Z
509,103,"MOLAR CHAND RAMPAT",9416273377,HARYANA,"REWARI HARYANA",123401,"SHOP NO.254, MOLAR CHAND RAMPAT, Bharawas Road, Rewari Gun House, New Anaj Mandi, Rewari, Rewari, Haryana, 123401",https://maps.app.goo.gl/JYZdBwCrnYb2CNYY7,2024-03-31T07:14:05.000000Z,2024-03-31T07:14:05.000000Z
510,83,"M.K ENTERPRISES",7508206590,Ludhiana,PUNJAB,141008,"SHOP NO 2, ST NO 5, G.A.R NGR",https://maps.app.goo.gl/unXpVZN2adtZQ4PFA?g_st=iw,2024-03-31T09:40:11.000000Z,2024-03-31T09:40:11.000000Z
511,103,"SHUBHSHIKHA AGRO FOODS PVT.LTD.",8700612174,DELHI,"MOHAN GARDEN DELHI",110059,"PLOT NO 5B GROUND FLOOR, BLOCK K5 EXTN, MOHAN GARDEN, U, PLOT NO 5B GROUND FLOOR, West Delhi, Delhi, 110059",https://maps.app.goo.gl/xPECuUdRAH4ooZWk8,2024-03-31T11:54:02.000000Z,2024-03-31T11:54:02.000000Z
512,103,"MANISH TRADING COMPANY",9416273377,HARYANA,"REWARI HARYANA",123401,"MANISH TRADING CO., KATLA BAZAR, REWARI, Rewari, Haryana, 123401",https://maps.app.goo.gl/AzSrBwMKZRorGhg58,2024-03-31T12:07:46.000000Z,2024-03-31T12:07:46.000000Z
513,87,"FPS BHAGWATI PRASHAD SHARMA",9460590056,TODABHIM,RAJASTHAN,321611,"FPS CODE NO. 21058 WARD NO.9 PARLA ROAD TODABHIM","https://www.google.com/maps/place/26%C2%B055'12.2%22N+76%C2%B049'01.2%22E/@26.9181647,76.8135961,15z/data=!4m4!3m3!8m2!3d26.9200445!4d76.8170079?hl=en&entry=ttu",2024-03-31T12:09:46.000000Z,2024-03-31T12:09:46.000000Z
514,103,"MITTAL TRADERS",6466728161,HARYANA,HISAR,125001,"MANPHOOL NAGAR, NEAR BADWALI DHANI, SABJI MANDI CHOWK, Hisar, Hisar, Haryana, 125001",https://maps.app.goo.gl/7mQ44xZckb4RM1PW9,2024-03-31T12:15:57.000000Z,2024-03-31T12:15:57.000000Z
515,87,"SHANTI FLOUR MILL",8387098250,TODABHIM,RAJASTHAN,321611,"BALAJI ROAD TODABHIM","https://www.google.com/maps/place/26%C2%B055'24.0%22N+76%C2%B048'49.3%22E/@27.0368628,76.0979942,8z/data=!4m4!3m3!8m2!3d26.9233385!4d76.8136827?hl=en&entry=tt",2024-03-31T14:30:56.000000Z,2024-03-31T14:30:56.000000Z
517,13,"UK06CB 8377_HALDWANI",9719668294,HALDWANI,UTTARAKHAND,263139,"RAMPUR ROAD NEAR NEW ITI HALDWANI",https://maps.app.goo.gl/rrHGiPuo6s2aTUhPA,2024-03-31T17:16:22.000000Z,2024-03-31T17:16:22.000000Z
518,121,"Jai Durga Kirana",9350021636,Ghaziabad,"Uttar Pradesh",201001,"Rajnagar Ghaziabad","https://www.google.com/maps/place/28%C2%B040'06.6%22N+77%C2%B026'19.6%22E/@28.6685039,77.4361944,17z/data=!3m1!4b1!4m4!3m3!8m2!3d28.6685039!4d77.4387693?hl=en&entry=ttu",2024-04-01T06:22:33.000000Z,2024-04-01T06:22:33.000000Z
519,83,"Shree Ram Traders",8737008266,Ludhiana,Punjab,141013,"Near Shalimar Park",https://maps.app.goo.gl/UvRx28kUyEnf2sFo9?g_st=iw,2024-04-01T07:10:38.000000Z,2024-04-01T07:10:38.000000Z
520,17,"SHOKEEN ENTERPRISES",9873413545,DELHI,DELHI,110085,"KH NO 342, GROUND FLOOR NEAR TALAB ROAD MANGOLPUR KHURD","https://maps.google.com/?q=28.699001,77.092751",2024-04-01T08:56:25.000000Z,2024-04-01T08:56:25.000000Z
521,17,"SHANTI NATH SALES CORPORATION",9013896658,DELHI,DELHI,110034,"3945/A SHOP NO 1 GALI NO 1 SRI NAGAR SHAKUR BASTI DELHI 110034",https://www.google.com/maps/place/Block+E/data=!4m6!3m5!1s0x390d03b7c1f312d3:0x8ff3edc4a1180bed!8m2!3d28.6835054!4d77.1385317!19sIiMaIQoWChQKEgnTEvPBtwMNORE_Qwuepsb_lxIHQmxvY2sgRQ?authuser=0&hl=en&rclk=1,2024-04-01T09:10:20.000000Z,2024-04-01T09:10:20.000000Z
522,17,"BAJRANG ENTERPRISES, Shakur Basti",9212757333,DELHI,DELHI,110034,"HOUSE NO 3945, SIRI NAGAR, SHAKUR BASTI, DELHI 34",https://www.google.com/maps/place/Shree+Nagar/data=!4m7!3m6!1s0x390d03c807143271:0x9b13d074bc307386!8m2!3d28.6848546!4d77.137371!16s%2Fg%2F11bzq2w_vw!19sChIJcTIUB8gDDTkRhnMwvHTQE5s?authuser=0&hl=en&rclk=1,2024-04-01T09:20:21.000000Z,2024-04-01T09:20:21.000000Z
523,17,"TMI COLMAN",9818828115,DELHI,DELHI,110036,"KH NO 739, EXTENDED LAL DORA ABADI, OPPOSITE HANUMAN MANDIR, VILLAGE ALIPUR",https://www.google.com/maps/place/Alipur/data=!4m7!3m6!1s0x390d00468e14b6e5:0x7ec2343edae88419!8m2!3d28.7972263!4d77.1331363!16zL20vMGRfemp2!19sChIJ5bYUjkYADTkRGYTo2j40wn4?authuser=0&hl=en&rclk=1,2024-04-01T09:29:53.000000Z,2024-04-01T09:29:53.000000Z
524,92,"Satguru Enterprises",9991326444,Kurukshetra,Haryana,136131,"Opp- C.K. Modern High School, Satguru Enterprises, Ladwa Road, Near Anaz Mandi, Pipli",https://maps.app.goo.gl/Ww8DtARsGySR1nYb9,2024-04-01T11:10:21.000000Z,2024-04-01T11:10:21.000000Z
525,92,"M/S Anil Kumar & Sons",8950509555,Yamunanagar,Haryana,135001,"Radaur Road , Near Masjid  , Yamuna Nagar",https://maps.app.goo.gl/76mDiYJRwggbevsE8,2024-04-01T11:11:25.000000Z,2024-04-01T11:11:25.000000Z
526,92,"Mahalaxmi Traders",9466659346,Yamunanagar,Haryana,133204,"1, Mahalaxmi Traders, Main Road, Rasulpur,Yamunanagar",https://maps.app.goo.gl/nWmfy2gLAPP9XSY6A,2024-04-01T11:12:17.000000Z,2024-04-01T11:12:17.000000Z
527,92,"Madan Gopal and Bros",8448390371,Yamunanagar,Haryana,135133,"Radaur, Yamuna Nagar, Haryana 135133",https://maps.app.goo.gl/LbzW6qUccDzPkdYD9,2024-04-01T11:12:55.000000Z,2024-04-01T11:12:55.000000Z
528,27,"Alok Malviya",1234567890,xcvbnm,xcvbnm,110023,asdfghjkasdfghjklqwertyuiop,https://maps.app.goo.gl/gmxsoiGY6qXg3eQf8,2024-04-01T11:18:20.000000Z,2024-04-01T11:18:20.000000Z
529,92,"Anurag Oil & Gen. Mill",9896510175,"Yamuna Nagar",Haryana,135133,"Radaur, Yamuna Nagar, Haryana",https://maps.app.goo.gl/5R91TEznZyEnbMGR6,2024-04-01T11:20:26.000000Z,2024-04-01T11:20:26.000000Z
530,92,"Kusal Industries",7355830175,Yamunanagar,Haryana,135133,"Near Guga Maadi, Jathlana Road, Village Nachroan, Tehsil Radaur, Yamunanagar, Haryana",https://maps.app.goo.gl/sDRHbBLTChvwtbHr5,2024-04-01T11:22:20.000000Z,2024-04-01T11:22:20.000000Z
531,117,"Khushi enterprises",9149375411,Bhagwanpur,Uttarakhand,247661,"Gt road bhagwanpur",https://maps.app.goo.gl/gmxsoiGY6qXg3eQf8,2024-04-01T11:34:02.000000Z,2024-04-01T11:34:02.000000Z
532,92,"Gautam Traders",9050298502,"Yamuna Nagar",Haryana,133204,"M/S Gautam Traders, Near Petrol Pump Rasulpur, Rasulpur, Yamunanagar, Haryana",https://maps.app.goo.gl/8RbK9mnxRwsX7aVB8,2024-04-01T11:38:00.000000Z,2024-04-01T11:38:00.000000Z
533,117,"MARUTI TRADERS",9897242543,JWALAPUR,UTTARAKHAND,249407,"35,CHOWKBAZAR JWALAPUR","https://www.google.com/maps/place/Chowk+Bazar,+Shyam+Nagar,+Jwalapur,+Uttarakhand+249407/@29.9240814,78.1076032,17z/data=!4m9!1m2!2m1!1s35,chowkbazar,jwalapur!3m5!1s0x3909489e9b9b3bcd:0xd4105648b1ac7da5!8m2!3d29.9240814!4d78.1076032!16s%2Fg%2F119tdyj72?force=pwa&source=mlapk",2024-04-01T11:53:46.000000Z,2024-04-01T11:53:46.000000Z
534,34,"Gaurav Traders",9412142228,Moradabad,"Uttar Pradesh",244411,"Station Road, Bilari","28.623008021090705, 78.79302995838258",2024-04-01T13:50:09.000000Z,2024-04-01T13:50:09.000000Z
